video_clip_name,class,Xmin,Ymin,Xmax,Ymax
HxMoMMrA6Eo_000030,driving buses,0.353125,0.0,0.93125,0.684375
MoYPhggPrPg_000074,snake hissing,0.13125,0.221875,0.990625,0.8968750000000001
-uD3ZbhFTnk_000077,baltimore oriole calling,0.59375,0.390625,0.76875,0.6875
IisvMeU0iKQ_000180,helicopter,0.35,0.4125,0.65625,0.81875
P1LygmOqewM_000157,playing congas,0.171875,0.734375,0.58125,0.959375
sbkfFiRlJXc_000021,owl hooting,0.44375,0.15,0.715625,0.675
PCPIm_NB-ec_000781,playing drum kit,0.0,0.025,0.99375,0.990625
Qdr2xmK84Jo_000030,"pigeon, dove cooing",0.1375,0.259375,0.83125,0.9812500000000001
_2nAf41g-4k_000000,"donkey, ass braying",0.0125,0.0375,0.4625,0.99375
pjuyGQPd4S4_000039,playing djembe,0.240625,0.734375,0.790625,1
QqyUVqi3fOg_000095,train wheels squealing,0.0,0,0.99375,0.840625
hfBuRqBEBo4_000250,people eating noodle,0.0625,0.484375,0.928125,0.971875
kXAfPnwvchE_000111,playing djembe,0.253125,0.525,0.746875,1
EO2y901299I_000030,"male speech, man speaking",0.6125,0.246875,0.7406250000000001,0.396875
FTOafffuu5U_000150,people babbling,0.259375,0.515625,0.34687500000000004,0.665625
kQ7tkcg8Xag_000415,people marching,0.128125,0.05,0.965625,0.9906250000000001
oPzAaB7LoqU_000030,baby crying,0.190625,0.01875,0.78125,0.38437499999999997
pi2Vyqa-wgE_000087,dinosaurs bellowing,0.334375,0.23125,0.66875,0.8656250000000001
eO8SL6GZeqc_000004,playing glockenspiel,0.009375,0.00625,0.990625,0.7843749999999999
pnsntPDPfxg_000064,penguins braying,0.0,0.0,0.690625,1.0
-0BIyqJj9ZU_000030,people belly laughing,0.34375,0.0,0.678125,0.734375
ZwAplWOatRo_000020,people nose blowing,0.453125,0.109375,0.65625,0.603125
nfitcQXx-Y0_000058,gibbon howling,0.13125,0.253125,0.490625,0.6343749999999999
3GtvLj8K1F4_000140,playing harmonica,0.38125,0.13125,0.646875,0.340625
bE2g05K-B94_000049,cow lowing,0.278125,0.34375,0.6375,0.965625
RJFdWGEdzP4_000160,fox barking,0.0375,0.146875,0.6,0.978125
EUy-RsUXJ00_000030,owl hooting,0.340625,0.0375,0.8343750000000001,0.540625
eeiDM1H_Y-w_000020,toilet flushing,0.0,0.00625,0.953125,0.959375
B-ABbng7Zo4_000508,barn swallow calling,0.0,0.0,0.78125,0.915625
AznWFbIOSZw_000030,car engine knocking,0.49375,0.0,0.9375,0.546875
wVVBhbrnj9s_000040,people sobbing,0.41875,0.321875,0.5625,0.525
2_RltCGlGOA_000010,playing piano,0.05625,0.721875,0.41875,0.9750000000000001
1hoUEfsTmdE_000030,female singing,0.265625,0.13125,0.53125,0.40625
bSItOIS0k5w_000008,playing guiro,0.415625,0.0125,0.8500000000000001,0.8843749999999999
LyravGP_Li8_000264,"electric shaver, electric razor shaving",0.153125,0.14375,0.653125,0.9906250000000001
1WLMVX_Y2Pk_000018,elephant trumpeting,0.303125,0.015625,0.84375,0.75
Swien0oGl7o_000090,playing banjo,0.028125,0.084375,0.98125,0.96875
Rj0cmUyZfR4_000030,mouse squeaking,0.228125,0.03125,0.7312500000000001,0.846875
_L5Jp1l3kMQ_000061,elephant trumpeting,0.00625,0.00625,0.94375,0.9375
XaIep0xC8BA_000117,playing timbales,0.20625,0.521875,0.809375,0.965625
_XA3BaNyf4Q_000069,"playing violin, fiddle",0.221875,0.4625,0.98125,0.990625
cD7zMUwX7T4_000038,"playing violin, fiddle",0.0625,0.65625,0.359375,0.96875
lNEMzNU9Unc_000080,wood thrush calling,0.5,0.346875,0.590625,0.684375
HfnGMq0S-vo_000019,popping popcorn,0.071875,0.00625,0.921875,0.953125
EJJx3eIB6ro_000081,hedge trimmer running,0.171875,0.0125,0.621875,0.7531249999999999
_peXjzFQ2_c_000030,playing trumpet,0.3875,0.16875,0.98125,0.7749999999999999
vkxPLFRLAy0_000000,fox barking,0.025,0.503125,0.384375,0.909375
bzRimnuUqVc_000017,"ice cream truck, ice cream van",0.009375,0.209375,0.9875,0.515625
0jy-sVREk4o_000030,horse clip-clop,0.215625,0.19375,0.60625,0.990625
EhlXJGEcuBU_000010,playing tambourine,0.215625,0.075,0.984375,0.7843749999999999
6xEHP-C-ZuU_000030,reversing beeps,0.3,0.25,0.4875,0.525
-E5o64ACjm0_000017,lathe spinning,0.253125,0.290625,0.878125,0.5
wGms6MZt-vU_000040,people finger snapping,0.43125,0.41875,0.65625,0.884375
SCxlAcrMark_000021,cuckoo bird calling,0.296875,0.54375,0.4875,0.91875
Bpw53tN6h8E_000030,singing bowl,0.44375,0.20625,0.9874999999999999,0.76875
Mel-OwQFWmo_000130,"railroad car, train wagon",0.003125,0.0,0.18437499999999998,0.98125
MNEuyIAtj3U_000172,cow lowing,0.046875,0.31875,0.9625,0.828125
ff21Bursam0_000160,cattle mooing,0.3,0.103125,0.559375,0.45625000000000004
1vrR6Im_RDo_000030,female singing,0.2875,0.103125,0.66875,0.68125
MI6mYvpTgCM_000083,alarm clock ringing,0.565625,0.16875,0.953125,0.859375
kQ_5qrWH7v4_000338,airplane flyby,0.446875,0.64375,0.715625,0.7718750000000001
n7QAOoPX6yw_000003,playing glockenspiel,0.05,0.0,0.984375,0.975
CGYflJRiLt0_000030,playing electric guitar,0.190625,0.078125,0.9937499999999999,0.99375
xvuvBU9es1Y_000516,people slurping,0.390625,0.009375,0.7,0.24375
zBuVTpKmgQE_000020,playing tambourine,0.121875,0.00625,0.903125,0.759375
lqCx0HgF1ZM_000030,playing ukulele,0.10625,0.040625,0.9937499999999999,0.9187500000000001
13W_9xdaOZE_000068,tap dancing,0.259375,0.615625,0.9812500000000001,0.78125
CfnFpH_Xe4Y_000013,"ice cream truck, ice cream van",0.35,0.421875,0.553125,0.615625
y0TDJyuco0I_000010,playing drum kit,0.1125,0.4,0.3875,0.6312500000000001
vhUM-UOKpSk_000053,playing ukulele,0.1375,0.203125,0.9937499999999999,0.96875
eskqejEOXyU_000102,train wheels squealing,0.409375,0.175,0.9875,0.734375
XOj6xGKEsUw_000035,coyote howling,0.121875,0.271875,0.7,0.94375
kAE_Lb-f39I_000007,dog baying,0.18125,0.51875,0.665625,0.9
OrZNGml0csQ_000022,car engine starting,0.01875,0.278125,0.9656250000000001,0.940625
GD8XWhkFC50_000030,people sniggering,0.60625,0.075,0.8062499999999999,0.43125
_Y-r06UNOoc_000073,train horning,0.51875,0.115625,0.9656250000000001,0.37187499999999996
DYTLct-5tVs_000000,people coughing,0.34375,0.315625,0.5625,0.59375
B-yqXExuYrk_000405,playing bass drum,0.06875,0.065625,0.8624999999999999,0.884375
ddtqWAxjBI8_000049,elk bugling,0.315625,0.30625,0.609375,0.834375
PzS_cNwa4xM_000000,bird wings flapping,0.003125,0.2125,0.971875,0.76875
ZZhkohnlobs_000382,penguins braying,0.228125,0.259375,0.596875,0.846875
9ZYj5toEbGA_000000,skateboarding,0.70625,0.671875,0.90625,0.803125
N3B-vKpsKoE_000125,cow lowing,0.221875,0.05,0.9750000000000001,0.9593750000000001
rMrXgKbKssw_000051,playing tympani,0.45625,0.66875,0.7875,0.9718749999999999
FzzboZDObbs_000041,car engine starting,0.296875,0.0,0.69375,1.0
7tMPoaU2oL4_000000,people cheering,0.0,0.346875,0.990625,0.984375
ACWNRYsyMGk_000030,people finger snapping,0.321875,0.190625,0.640625,0.8656250000000001
w-5phSpjv8E_000018,people booing,0.015625,0.00625,0.9875,0.6
1_JeO9Pg1aQ_000020,cricket chirping,0.415625,0.346875,0.85625,0.50625
sAL3qAUtF20_000101,playing castanets,0.553125,0.471875,0.6437499999999999,0.6375
QaKdsbkkmUc_000288,"electric shaver, electric razor shaving",0.128125,0.45625,0.375,0.875
kmV2hj-I7Xo_000097,"playing violin, fiddle",0.4125,0.109375,0.99375,0.934375
gQKWGk5HBcs_000220,child singing,0.459375,0.234375,0.69375,0.484375
gVW13w2fXh8_000030,"female speech, woman speaking",0.49375,0.084375,0.7,0.37187499999999996
xHPKvUzFmrA_000092,snake rattling,0.40625,0.415625,0.671875,0.70625
V5a0OUeceeY_000042,snake rattling,0.334375,0.434375,0.675,0.86875
dQpqPwiKva0_000054,yodelling,0.19375,0.425,0.340625,0.671875
26dqZUTv5os_000175,forging swords,0.39375,0.325,0.753125,0.5843750000000001
mZKUFZhLXAE_000021,beat boxing,0.521875,0.134375,0.703125,0.51875
LhgaG9ZtdwI_000003,alarm clock ringing,0.296875,0.159375,0.721875,0.815625
NvN2PoU3Pzs_000678,people slurping,0.375,0.009375,0.684375,0.265625
BT2JPFpMrzM_000002,lions growling,0.065625,0.18125,0.403125,0.71875
WWkwE6vhGwY_000030,"playing steel guitar, slide guitar",0.0,0.365625,0.99375,0.990625
-JUBdOr8Hes_000030,playing accordion,0.278125,0.334375,0.796875,0.978125
7SKRc8oyLvE_000009,train wheels squealing,0.3375,0.0,0.9812500000000001,1.0
ZNEEzZXROTo_000058,people cheering,0.003125,0.684375,0.984375,0.9375
HKvc2fgaeak_000189,playing tambourine,0.053125,0.015625,0.509375,0.99375
F9Z4BYM8ttI_000395,lathe spinning,0.171875,0.253125,0.96875,0.5625
MiQZ0dGQuIA_000170,people screaming,0.371875,0.1625,0.603125,0.44999999999999996
HzXWXYxXyYA_000050,playing bass guitar,0.075,0.04375,0.865625,0.90625
JP637fg_ZC0_000030,playing theremin,0.10625,0.409375,0.684375,0.64375
sNuctsHhAJg_000047,playing tympani,0.040625,0.5625,0.865625,0.871875
1MTKUN3uFrs_000440,fireworks banging,0.025,0.54375,0.265625,0.9781249999999999
BxnLAGsByCI_000010,driving motorcycle,0.428125,0.384375,0.9562499999999999,0.975
9A_OmOetiuw_000090,playing banjo,0.025,0.184375,0.578125,0.9750000000000001
iz8en2Dt7vE_000017,playing trumpet,0.19375,0.5125,0.809375,0.9156249999999999
XS-3djsJWTA_000360,playing acoustic guitar,0.30625,0.103125,0.66875,0.99375
6kuESYFcEqw_000030,"engine accelerating, revving, vroom",0.040625,0.015625,0.821875,0.925
cCVd_I1M_fs_000030,people sobbing,0.3375,0.1625,0.596875,0.4
fnj0Bhpamqo_000115,squishing water,0.365625,0.39375,0.734375,0.6499999999999999
72baZt5rKAs_000260,gibbon howling,0.028125,0.0,0.9562499999999999,1.0
u0Ys0J4rvFQ_000023,cat hissing,0.0,0.1625,0.765625,0.99375
avMMHoVQdTI_000039,playing washboard,0.38125,0.421875,0.646875,0.978125
0QSPtpp1HN8_000030,playing hammond organ,0.0,0.05,0.94375,0.9875
ZwU142gcENM_000110,dog baying,0.709375,0.40625,0.89375,0.65
1ErGsKIlhAI_000051,people humming,0.659375,0.3875,0.8343750000000001,0.553125
ePXInfDyqAc_000028,mynah bird singing,0.184375,0.134375,0.60625,0.959375
z5-LFayciG8_000247,air conditioning noise,0.134375,0.00625,0.834375,0.6875
ZyiDGq0qh2s_000030,dog barking,0.23125,0.2875,0.58125,0.99375
AcLX-YyZE08_000167,car engine starting,0.425,0.03125,0.9750000000000001,0.390625
3mDPQ_CPopw_000030,"engine accelerating, revving, vroom",0.20625,0.053125,0.840625,0.678125
jin4FoKXn1o_000180,orchestra,0.296875,0.2875,0.709375,0.69375
mZIBXZlICgw_000000,driving motorcycle,0.35625,0.334375,0.64375,0.890625
P02Zdk3amjk_000030,baby crying,0.359375,0.209375,0.671875,0.65
BsnjK6DypAg_000030,playing didgeridoo,0.4625,0.175,0.759375,0.859375
A9KMqwqLboE_000030,reversing beeps,0.003125,0.0875,0.8406250000000001,0.628125
gMvxkbFe2M4_000019,canary calling,0.471875,0.3,0.615625,0.621875
A458iJLZGvg_000080,"child speech, kid speaking",0.390625,0.178125,0.4875,0.415625
qfhr7pKsEag_000030,owl hooting,0.296875,0.078125,0.85625,0.953125
ZggvCXDeTPo_000355,playing bass drum,0.075,0.56875,0.653125,0.990625
CRdma6NINIw_000030,typing on typewriter,0.015625,0.415625,0.909375,0.871875
AMxnCzC33lo_000070,turkey gobbling,0.0125,0.134375,0.990625,0.8875000000000001
dHebN5DsE2g_000006,wood thrush calling,0.14375,0.221875,0.9937499999999999,0.584375
QEcZFvGVGf0_000111,playing theremin,0.003125,0.459375,0.8875000000000001,0.99375
Fm5ZiCupuqc_000045,beat boxing,0.11875,0.553125,0.34062499999999996,0.91875
c8AulW4IZVs_000030,playing electronic organ,0.315625,0.253125,0.684375,0.8031250000000001
6P6z2S6XLIs_000264,airplane,0.103125,0.0,0.99375,0.63125
lJSwhBfEdyA_000079,cow lowing,0.365625,0.165625,0.646875,0.834375
UWz5OIijWM4_000030,driving motorcycle,0.0875,0.2125,0.80625,0.953125
F0AtWOUItaQ_000060,singing bowl,0.05625,0.15625,0.815625,0.840625
Fsu8KjtWhPo_000003,cat caterwauling,0.003125,0.240625,0.496875,0.71875
v5IM8bUpeP8_000030,dog barking,0.265625,0.034375,0.840625,0.8718750000000001
E3KhunKjg9s_000181,playing guiro,0.403125,0.471875,0.64375,0.971875
zt-j0_ZVzxg_000480,telephone bell ringing,0.403125,0,0.746875,0.990625
IckvLvmXEBk_000330,"motorboat, speedboat acceleration",0.11875,0.15,0.7875,0.565625
hC7sSMWLwDo_000016,baby crying,0.165625,0.0,0.834375,0.953125
k8YMZkfLIvE_000319,playing tambourine,0.296875,0.359375,0.496875,0.828125
YVbJ9g851Vg_000025,smoke detector beeping,0.225,0.24375,0.621875,0.821875
QpKhFTFh0B8_000029,coyote howling,0.2875,0.040625,0.53125,0.8875000000000001
XfLIbeSJSHE_000300,opening or closing drawers,0.296875,0.184375,0.775,0.5
1VHm2PacRWc_000020,cow lowing,0.4,0.025,0.55,0.525
Amd-OLa3tMI_000030,"subway, metro, underground",0.021875,0.4875,0.965625,0.684375
zZQXakb7WSM_000009,francolin calling,0.165625,0.33125,0.37187499999999996,0.7749999999999999
DCftdpZ9lIs_000162,dinosaurs bellowing,0.1625,0.053125,0.759375,0.715625
VIQqrHGMJRQ_000173,playing bassoon,0.525,0.234375,0.83125,0.8375
8vasA2D2_Kc_000030,dog barking,0.05625,0.19375,0.540625,0.990625
Y4Rul-qYAGQ_000400,playing french horn,0.5625,0.234375,0.98125,0.88125
IBq1BKfKfIk_000256,snake hissing,0.390625,0.46875,0.60625,0.653125
Cqb1zyyTiHw_000000,bathroom ventilation fan running,0.134375,0.3375,0.8093750000000001,0.7718750000000001
sdJgpGJBQcI_000560,goat bleating,0.5375,0.21875,0.934375,0.834375
90q-9qr7-Qg_000075,chipmunk chirping,0.36875,0.365625,0.728125,0.7875
RtXrVvUM8Jo_000013,people finger snapping,0.28125,0.13125,0.896875,0.90625
res8Qtx-MHE_000020,lawn mowing,0.403125,0.49375,0.784375,0.9
GSSWxAo_oyo_000011,tap dancing,0.44375,0.68125,0.778125,0.803125
Ht9kn-X06os_000184,wind chime,0.346875,0.0,0.653125,0.984375
WSuGM1DGvCM_000006,people cheering,0.015625,0.41875,0.978125,0.98125
Dj9gyAoqmQ0_000030,machine gun shooting,0.125,0.65625,0.321875,0.99375
MnH4tzgKXVc_000030,chainsawing trees,0.315625,0.5625,0.659375,0.884375
ph0-RkqW1vM_000000,playing piano,0.003125,0.78125,0.359375,0.975
XMATVI0hyR4_000093,yodelling,0.25,0.08125,0.421875,0.371875
KXO4lC4LjxI_000011,lathe spinning,0.35,0.05,0.684375,0.640625
XjkUtn062ho_000000,"cattle, bovinae cowbell",0.01875,0.090625,0.7562500000000001,0.9781249999999999
ZvOrojEQueY_000101,otter growling,0.121875,0.071875,0.75,0.96875
M_0KYUcqS8g_000009,chicken clucking,0.290625,0.303125,0.7718750000000001,0.99375
U-1saFb-zRY_000006,playing djembe,0.15625,0.146875,0.58125,0.9375
4ep09nZl3LA_000030,reversing beeps,0.0125,0.128125,0.953125,0.934375
HSPBrLMYWQA_000030,cat meowing,0.5375,0.53125,0.7124999999999999,0.73125
bt6HajgJ9Ls_000420,people babbling,0.25,0.040625,0.565625,0.634375
x-mRAs2I2D8_000045,playing castanets,0.003125,0.171875,0.35625,0.59375
um-biLfru-c_000009,lathe spinning,0.26875,0.23125,0.903125,0.7906249999999999
Hjx-S-6U9k0_000050,elephant trumpeting,0.08125,0.05625,0.99375,0.978125
Dqv8aWzOgmo_000049,whale calling,0.375,0.29375,0.5875,0.996875
_R9Ma9rjEWg_000030,playing ukulele,0.0875,0.4,0.9375,0.75
8ZOyve_7Nzs_000099,tractor digging,0.496875,0.00625,0.99375,0.8875
gLifHKl6khE_000034,wood thrush calling,0.353125,0.125,0.815625,0.990625
LzoAb4spthk_000042,slot machine,0.128125,0.125,0.8625,0.784375
K_GkTGJxTSk_000019,chicken clucking,0.4625,0.321875,0.7125,0.915625
vd2Ov9nGycg_000031,playing mandolin,0.246875,0.359375,0.875,0.815625
WlO51U31vYs_000014,disc scratching,0.715625,0.653125,0.975,0.8843749999999999
K1WTjvf8hG8_000020,"playing steel guitar, slide guitar",0.0625,0.128125,0.99375,0.9593750000000001
Xo5rIluWHhI_000007,electric grinder grinding,0.421875,0.29375,0.671875,0.753125
WeAejlzuFMQ_000460,playing electronic organ,0.24375,0.359375,0.534375,0.903125
LA91bTw_08Q_000203,sharpen knife,0.05625,0.25,0.759375,0.659375
Dr_iScgnMPY_000026,slot machine,0.121875,0.165625,0.8687499999999999,0.78125
xcpTytjZNoQ_000135,train whistling,0.396875,0.15,0.99375,0.721875
9s26XGoKYG0_000250,playing harpsichord,0.3375,0.365625,0.8187500000000001,0.7875
J3_suqJKrug_000058,eletric blender running,0.0875,0.009375,0.86875,0.990625
86roBf8WIso_000020,playing oboe,0.321875,0.4125,0.53125,0.94375
3xh2kScw64U_000030,reversing beeps,0.375,0.46875,0.61875,0.78125
eo0BtTJ9axE_000062,children shouting,0.315625,0.00625,0.9750000000000001,0.46562499999999996
WLPj0LIokkM_000020,chainsawing trees,0.03125,0.553125,0.8,0.85
WgXR9P0vl30_000011,penguins braying,0.35,0.178125,0.7625,0.99375
B33GgQddG30_000028,dinosaurs bellowing,0.45625,0.13125,0.7124999999999999,0.6125
QOqlkqTR82Q_000000,machine gun shooting,0.46875,0.209375,0.93125,0.56875
KBOdG9xNLaA_000006,dog baying,0.109375,0.359375,0.38125,0.625
rhT8kzRAEEM_000117,playing washboard,0.496875,0.275,0.84375,0.8250000000000001
CPvs0cy_RR4_000034,cuckoo bird calling,0.359375,0.38125,0.6125,0.73125
sI2qIWCfEJ8_000025,cheetah chirrup,0.246875,0.28125,0.9750000000000001,0.759375
jU0LDjmqrRw_000030,ocean burbling,0.0,0.33125,0.9875,0.621875
RQIVLqDLQzA_000050,using sewing machines,0.228125,0.371875,0.475,0.7375
8QHoSMEiBAg_000025,driving snowmobile,0.18125,0.290625,0.8875000000000001,0.9968750000000001
lsY8RejLczg_000176,slot machine,0.071875,0.040625,0.909375,0.88125
BAekfGvUtFM_000030,"engine accelerating, revving, vroom",0.353125,0.478125,0.47187500000000004,0.5375
snR9TvRupjU_000000,cat caterwauling,0.309375,0.446875,0.934375,0.84375
jKjj66pRXZA_000020,playing didgeridoo,0.20625,0.3,0.471875,0.921875
mnWYh3iPoy8_000020,chipmunk chirping,0.234375,0.01875,0.784375,0.7468750000000001
Lyj48v3SEzs_000075,lip smacking,0.3875,0.7,0.68125,0.9406249999999999
VpYJRHq8TC0_000110,singing bowl,0.115625,0.015625,0.475,0.45625
RGWC7icTM_E_000031,male singing,0.615625,0.13125,0.7374999999999999,0.31875
mYbbc_0WyvI_000030,people whistling,0.33125,0.559375,0.559375,0.79375
rkMa9cC-zDQ_000022,playing guiro,0.221875,0.359375,0.578125,0.940625
3oaky81Equ8_000045,electric grinder grinding,0.125,0.003125,0.809375,0.309375
dUjpH8UAycU_000012,goat bleating,0.18125,0.321875,0.9375,0.853125
tI5h94hKdVs_000005,tractor digging,0.275,0.453125,0.40937500000000004,0.665625
FHgtLE-TzQ4_000030,singing bowl,0.34375,0.1375,0.54375,0.503125
8DHtPopFvII_000080,female singing,0.2375,0.078125,0.7718750000000001,0.49375
Ni_RNKhQ47k_000118,magpie calling,0.08125,0.08125,0.475,0.9906250000000001
-wnDAPcoPsk_000030,playing hammond organ,0.271875,0.15,0.796875,0.515625
2qAlWm3NES8_000034,tap dancing,0.38125,0.490625,0.71875,0.725
oMOSgo1nT04_000011,playing tympani,0.146875,0.44375,0.8468749999999999,0.771875
XUCh79kkapE_000049,penguins braying,0.425,0.20625,0.88125,0.809375
EyEVKlDZtrw_000025,tap dancing,0.38125,0.58125,0.54375,0.7093750000000001
j6s-UMrMIE8_000190,snake hissing,0.459375,0.303125,0.965625,0.928125
bWyrxAZCOhA_000020,playing cello,0.440625,0.459375,0.596875,0.734375
OLRKXIQi9z4_000023,people giggling,0.390625,0.209375,0.771875,0.8156249999999999
3UCK4XCrvoc_000030,people babbling,0.3875,0.1375,0.5875,0.425
BEGgDbKEXMw_000028,coyote howling,0.0875,0.01875,0.646875,0.9906250000000001
KLWutuuzmco_000012,pheasant crowing,0.4125,0.26875,0.596875,0.8812500000000001
MCa8xcBlBe8_000030,fireworks banging,0.196875,0.125,0.546875,0.928125
fhKxzcGgIjM_000005,chicken clucking,0.0125,0.5125,0.371875,0.803125
a8cRcNvRJgg_000064,people nose blowing,0.0,0.21875,0.25625,0.8625
pSlVtxLOYiM_000050,playing cymbal,0.0625,0.184375,0.8625,0.996875
2bCuw7U_Rac_000390,playing accordion,0.290625,0.4,0.946875,0.9812500000000001
Grnk9p9P7Qk_000017,toilet flushing,0.01875,0.0,0.8187500000000001,1.0
GbI7rZa22Zs_000052,otter growling,0.35625,0.415625,0.659375,0.99375
HxQgKit-huA_000000,people crowd,0.190625,0.2625,0.8999999999999999,0.98125
UP30sk9je00_000049,tractor digging,0.015625,0.059375,0.3625,0.95
Mj6ezUbjRHE_000133,cow lowing,0.48125,0.315625,0.915625,0.9937499999999999
9R6XN9-Z27U_000030,goat bleating,0.19375,0.0,0.9562499999999999,0.978125
GnmgSQq6E54_000180,"male speech, man speaking",0.425,0.6375,0.625,0.928125
rMwYBw7zMmY_000073,mynah bird singing,0.446875,0.184375,0.715625,0.7593749999999999
-PvlrLjIAYo_000009,parrot talking,0.6875,0.309375,0.94375,0.9781249999999999
130v5XJl8G0_000070,people coughing,0.0,0.0,0.715625,0.70625
JrGD2jdHUek_000030,playing cornet,0.575,0.228125,0.7281249999999999,0.478125
E6_602iIrgY_000561,forging swords,0.365625,0.30625,0.63125,0.73125
6m3-rzozCRE_000020,cat purring,0.303125,0.0,0.853125,0.796875
LMcCvGwYIS4_000022,gibbon howling,0.06875,0.009375,0.9093749999999999,0.99375
MBjlZQZ4Sns_000044,eletric blender running,0.20625,0.003125,0.8187500000000001,0.6625000000000001
VZJfkEet6EQ_000030,playing bass guitar,0.1125,0.50625,0.940625,0.9937499999999999
1dyFP4MGkIM_000030,skidding,0.309375,0.290625,0.728125,0.65
cQqDrbtd9Ec_000050,sharpen knife,0.03125,0.003125,0.615625,0.5593750000000001
n51vOkMOXdQ_000039,yodelling,0.059375,0.090625,0.9125,0.415625
u0LKPT1u1E8_000039,"pigeon, dove cooing",0.253125,0.125,0.9281250000000001,0.940625
A-odqVz9Oc4_000001,dog growling,0.25625,0.003125,0.934375,0.765625
pxEmmUYLHrE_000030,playing mandolin,0.009375,0.315625,0.99375,0.9593750000000001
Bk34jgx0Vo4_000356,wood thrush calling,0.525,0.3,0.646875,0.721875
GGqC1H9BeTg_000180,electric grinder grinding,0.0125,0.2,0.740625,0.659375
eTUwICWlPb4_000086,barn swallow calling,0.165625,0.396875,0.271875,0.63125
00QQLLcny14_000083,"electric shaver, electric razor shaving",0.125,0.865625,0.353125,0.990625
uCWzv5Ss-B0_000030,playing harpsichord,0.29375,0.23125,0.8374999999999999,0.8343750000000001
0_9-dbUW0hU_000030,playing theremin,0.165625,0.559375,0.628125,0.8687499999999999
uAcYglB_pRw_000390,bird wings flapping,0.3,0.303125,0.640625,0.640625
WFjx0sH7mlc_000020,bird squawking,0.009375,0.196875,0.99375,0.74375
